"","TimePeriod","Value","Percentile","GeoAreaCode","Nature","Indicator","Time_Detail"
"6231",2015,179.071671389357,0.9,98438,"E","3.1.1","Calendar year"
"6232",2016,128.327288747361,0.1,98438,"E","3.1.1","Calendar year"
"6233",2016,145.734399680079,0.5,98438,"E","3.1.1","Calendar year"
"6234",2016,171.611791259118,0.9,98438,"E","3.1.1","Calendar year"
"6235",2017,122.695718033301,0.1,98438,"E","3.1.1","Calendar year"
"6236",2017,140.772987369493,0.5,98438,"E","3.1.1","Calendar year"
"6237",2017,167.641876769137,0.9,98438,"E","3.1.1","Calendar year"
"6238",1985,537.466260828807,0.1,98439,"E","3.1.1","Calendar year"
"6239",1985,864.700204757956,0.5,98439,"E","3.1.1","Calendar year"
"6240",1985,1258.77067117999,0.9,98439,"E","3.1.1","Calendar year"
"6241",1986,527.847077369703,0.1,98439,"E","3.1.1","Calendar year"
"6242",1986,839.281183510799,0.5,98439,"E","3.1.1","Calendar year"
"6243",1986,1201.24285880293,0.9,98439,"E","3.1.1","Calendar year"
"6244",1987,548.933749503863,0.1,98439,"E","3.1.1","Calendar year"
"6245",1987,861.79043860438,0.5,98439,"E","3.1.1","Calendar year"
"6246",1987,1224.10357147275,0.9,98439,"E","3.1.1","Calendar year"
"6247",1988,549.049825149388,0.1,98439,"E","3.1.1","Calendar year"
"6248",1988,847.999139021923,0.5,98439,"E","3.1.1","Calendar year"
"6249",1988,1192.9571961666,0.9,98439,"E","3.1.1","Calendar year"
"6250",1989,548.148661770351,0.1,98439,"E","3.1.1","Calendar year"
"6251",1989,841.037071608318,0.5,98439,"E","3.1.1","Calendar year"
"6252",1989,1170.52710619081,0.9,98439,"E","3.1.1","Calendar year"
"6253",1990,528.069324950565,0.1,98439,"E","3.1.1","Calendar year"
"6254",1990,799.232376097344,0.5,98439,"E","3.1.1","Calendar year"
"6255",1990,1103.76986612094,0.9,98439,"E","3.1.1","Calendar year"
"6256",1991,549.212523036194,0.1,98439,"E","3.1.1","Calendar year"
"6257",1991,822.861211555882,0.5,98439,"E","3.1.1","Calendar year"
"6258",1991,1129.13032833922,0.9,98439,"E","3.1.1","Calendar year"
"6259",1992,561.961843256733,0.1,98439,"E","3.1.1","Calendar year"
"6260",1992,835.249994282426,0.5,98439,"E","3.1.1","Calendar year"
"6261",1992,1132.54838881237,0.9,98439,"E","3.1.1","Calendar year"
"6262",1993,567.019457812528,0.1,98439,"E","3.1.1","Calendar year"
"6263",1993,834.036936333379,0.5,98439,"E","3.1.1","Calendar year"
"6264",1993,1118.25027962278,0.9,98439,"E","3.1.1","Calendar year"
"6265",1994,612.633794769263,0.1,98439,"E","3.1.1","Calendar year"
"6266",1994,892.521545420264,0.5,98439,"E","3.1.1","Calendar year"
"6267",1994,1182.65922696011,0.9,98439,"E","3.1.1","Calendar year"
"6268",1995,617.888880734105,0.1,98439,"E","3.1.1","Calendar year"
"6269",1995,890.188757601862,0.5,98439,"E","3.1.1","Calendar year"
"6270",1995,1167.00521795058,0.9,98439,"E","3.1.1","Calendar year"
"6271",1996,626.336092976442,0.1,98439,"E","3.1.1","Calendar year"
"6272",1996,892.068214745394,0.5,98439,"E","3.1.1","Calendar year"
"6273",1996,1159.89210663729,0.9,98439,"E","3.1.1","Calendar year"
"6274",1997,661.143271493204,0.1,98439,"E","3.1.1","Calendar year"
"6275",1997,930.461246849713,0.5,98439,"E","3.1.1","Calendar year"
"6276",1997,1202.12531298569,0.9,98439,"E","3.1.1","Calendar year"
"6277",1998,627.221778343159,0.1,98439,"E","3.1.1","Calendar year"
"6278",1998,912.501533363299,0.5,98439,"E","3.1.1","Calendar year"
"6279",1998,1220.61936408425,0.9,98439,"E","3.1.1","Calendar year"
"6280",1999,689.533125850807,0.1,98439,"E","3.1.1","Calendar year"
"6281",1999,959.423158421864,0.5,98439,"E","3.1.1","Calendar year"
"6282",1999,1223.64822066161,0.9,98439,"E","3.1.1","Calendar year"
"6283",2000,691.707758381255,0.1,98439,"E","3.1.1","Calendar year"
"6284",2000,954.291515244798,0.5,98439,"E","3.1.1","Calendar year"
"6285",2000,1207.36091311814,0.9,98439,"E","3.1.1","Calendar year"
"6286",2001,672.903726694163,0.1,98439,"E","3.1.1","Calendar year"
"6287",2001,923.317770610298,0.5,98439,"E","3.1.1","Calendar year"
"6288",2001,1161.55297105538,0.9,98439,"E","3.1.1","Calendar year"
"6289",2002,648.496391692346,0.1,98439,"E","3.1.1","Calendar year"
"6290",2002,875.113740817456,0.5,98439,"E","3.1.1","Calendar year"
"6291",2002,1097.79460917302,0.9,98439,"E","3.1.1","Calendar year"
"6292",2003,628.579573559002,0.1,98439,"E","3.1.1","Calendar year"
"6293",2003,838.731903576337,0.5,98439,"E","3.1.1","Calendar year"
"6294",2003,1045.95559460242,0.9,98439,"E","3.1.1","Calendar year"
"6295",2004,612.760870846533,0.1,98439,"E","3.1.1","Calendar year"
"6296",2004,806.78761004703,0.5,98439,"E","3.1.1","Calendar year"
"6297",2004,1000.44363824381,0.9,98439,"E","3.1.1","Calendar year"
"6298",2005,603.741592055422,0.1,98439,"E","3.1.1","Calendar year"
"6299",2005,783.480414949172,0.5,98439,"E","3.1.1","Calendar year"
"6300",2005,969.204815862223,0.9,98439,"E","3.1.1","Calendar year"
"6301",2006,604.670993558472,0.1,98439,"E","3.1.1","Calendar year"
"6302",2006,775.484785752153,0.5,98439,"E","3.1.1","Calendar year"
"6303",2006,959.921312571179,0.9,98439,"E","3.1.1","Calendar year"
"6304",2007,596.555902762942,0.1,98439,"E","3.1.1","Calendar year"
"6305",2007,755.358752617594,0.5,98439,"E","3.1.1","Calendar year"
"6306",2007,937.085618424627,0.9,98439,"E","3.1.1","Calendar year"
"6307",2008,573.937777285624,0.1,98439,"E","3.1.1","Calendar year"
"6308",2008,719.777770746574,0.5,98439,"E","3.1.1","Calendar year"
"6309",2008,897.004520034047,0.9,98439,"E","3.1.1","Calendar year"
"6310",2009,553.961832938523,0.1,98439,"E","3.1.1","Calendar year"
"6311",2009,691.37813955402,0.5,98439,"E","3.1.1","Calendar year"
"6312",2009,868.427321746302,0.9,98439,"E","3.1.1","Calendar year"
"6313",2010,527.428355540306,0.1,98439,"E","3.1.1","Calendar year"
"6314",2010,662.045345035766,0.5,98439,"E","3.1.1","Calendar year"
"6315",2010,839.486436959651,0.9,98439,"E","3.1.1","Calendar year"
"6316",2011,493.981855437655,0.1,98439,"E","3.1.1","Calendar year"
"6317",2011,625.500218753511,0.5,98439,"E","3.1.1","Calendar year"
"6318",2011,803.148263256079,0.9,98439,"E","3.1.1","Calendar year"
"6319",2012,463.176752707176,0.1,98439,"E","3.1.1","Calendar year"
"6320",2012,591.32635293285,0.5,98439,"E","3.1.1","Calendar year"
"6321",2012,772.971638772888,0.9,98439,"E","3.1.1","Calendar year"
"6322",2013,431.672465993188,0.1,98439,"E","3.1.1","Calendar year"
"6323",2013,556.572949599308,0.5,98439,"E","3.1.1","Calendar year"
"6324",2013,744.35076188063,0.9,98439,"E","3.1.1","Calendar year"
"6325",2014,412.110361839899,0.1,98439,"E","3.1.1","Calendar year"
"6326",2014,538.689570061602,0.5,98439,"E","3.1.1","Calendar year"
"6327",2014,738.056780675941,0.9,98439,"E","3.1.1","Calendar year"
"6328",2015,351.448865341415,0.1,98439,"E","3.1.1","Calendar year"
"6329",2015,480.853854531695,0.5,98439,"E","3.1.1","Calendar year"
"6330",2015,698.601414957498,0.9,98439,"E","3.1.1","Calendar year"
"6331",2016,323.894466027773,0.1,98439,"E","3.1.1","Calendar year"
"6332",2016,461.155347646579,0.5,98439,"E","3.1.1","Calendar year"
"6333",2016,707.578866085778,0.9,98439,"E","3.1.1","Calendar year"
"6334",2017,302.093873900294,0.1,98439,"E","3.1.1","Calendar year"
"6335",2017,437.712441757055,0.5,98439,"E","3.1.1","Calendar year"
"6336",2017,684.43296307069,0.9,98439,"E","3.1.1","Calendar year"
"6337",1985,309.547075026114,0.1,98501,"E","3.1.1","Calendar year"
"6338",1985,352.647439223143,0.5,98501,"E","3.1.1","Calendar year"
"6339",1985,431.105560173532,0.9,98501,"E","3.1.1","Calendar year"
"6340",1986,297.413982973893,0.1,98501,"E","3.1.1","Calendar year"
"6341",1986,338.516585593621,0.5,98501,"E","3.1.1","Calendar year"
"6342",1986,411.968626462209,0.9,98501,"E","3.1.1","Calendar year"
"6343",1987,289.365232662132,0.1,98501,"E","3.1.1","Calendar year"
"6344",1987,329.479304438584,0.5,98501,"E","3.1.1","Calendar year"
"6345",1987,398.666050879581,0.9,98501,"E","3.1.1","Calendar year"
"6346",1988,279.728679516396,0.1,98501,"E","3.1.1","Calendar year"
"6347",1988,318.624371755344,0.5,98501,"E","3.1.1","Calendar year"
"6348",1988,383.664890365872,0.9,98501,"E","3.1.1","Calendar year"
"6349",1989,278.415523702603,0.1,98501,"E","3.1.1","Calendar year"
"6350",1989,317.710713713957,0.5,98501,"E","3.1.1","Calendar year"
"6351",1989,381.981404601287,0.9,98501,"E","3.1.1","Calendar year"
"6352",1990,273.048739963703,0.1,98501,"E","3.1.1","Calendar year"
"6353",1990,311.966970478089,0.5,98501,"E","3.1.1","Calendar year"
"6354",1990,374.69144650847,0.9,98501,"E","3.1.1","Calendar year"
"6355",1991,266.003122085554,0.1,98501,"E","3.1.1","Calendar year"
"6356",1991,305.100500463658,0.5,98501,"E","3.1.1","Calendar year"
"6357",1991,369.974853150612,0.9,98501,"E","3.1.1","Calendar year"
"6358",1992,262.801253901983,0.1,98501,"E","3.1.1","Calendar year"
"6359",1992,301.139538662498,0.5,98501,"E","3.1.1","Calendar year"
"6360",1992,362.065860330983,0.9,98501,"E","3.1.1","Calendar year"
"6361",1993,256.489776731329,0.1,98501,"E","3.1.1","Calendar year"
"6362",1993,293.552446243961,0.5,98501,"E","3.1.1","Calendar year"
"6363",1993,352.383249548255,0.9,98501,"E","3.1.1","Calendar year"
"6364",1994,251.610939311644,0.1,98501,"E","3.1.1","Calendar year"
"6365",1994,288.652672219194,0.5,98501,"E","3.1.1","Calendar year"
"6366",1994,346.675804388136,0.9,98501,"E","3.1.1","Calendar year"
"6367",1995,247.379119181555,0.1,98501,"E","3.1.1","Calendar year"
"6368",1995,284.224225889157,0.5,98501,"E","3.1.1","Calendar year"
"6369",1995,341.357409662461,0.9,98501,"E","3.1.1","Calendar year"
"6370",1996,242.883680331865,0.1,98501,"E","3.1.1","Calendar year"
"6371",1996,279.407807578051,0.5,98501,"E","3.1.1","Calendar year"
"6372",1996,336.29160256361,0.9,98501,"E","3.1.1","Calendar year"
"6373",1997,240.134018203202,0.1,98501,"E","3.1.1","Calendar year"
"6374",1997,276.992201850089,0.5,98501,"E","3.1.1","Calendar year"
"6375",1997,334.47977761785,0.9,98501,"E","3.1.1","Calendar year"
"6376",1998,233.574194798843,0.1,98501,"E","3.1.1","Calendar year"
"6377",1998,269.394428889944,0.5,98501,"E","3.1.1","Calendar year"
"6378",1998,325.07437865174,0.9,98501,"E","3.1.1","Calendar year"
"6379",1999,223.520442533047,0.1,98501,"E","3.1.1","Calendar year"
"6380",1999,258.100058655807,0.5,98501,"E","3.1.1","Calendar year"
"6381",1999,312.770747631878,0.9,98501,"E","3.1.1","Calendar year"
"6382",2000,215.773227046853,0.1,98501,"E","3.1.1","Calendar year"
"6383",2000,249.990039594522,0.5,98501,"E","3.1.1","Calendar year"
"6384",2000,303.40903356437,0.9,98501,"E","3.1.1","Calendar year"
"6385",2001,209.850886403263,0.1,98501,"E","3.1.1","Calendar year"
"6386",2001,243.1618918164,0.5,98501,"E","3.1.1","Calendar year"
"6387",2001,296.210352602628,0.9,98501,"E","3.1.1","Calendar year"
"6388",2002,202.139269189183,0.1,98501,"E","3.1.1","Calendar year"
"6389",2002,234.517630487917,0.5,98501,"E","3.1.1","Calendar year"
"6390",2002,286.502364740299,0.9,98501,"E","3.1.1","Calendar year"
"6391",2003,203.214139095086,0.1,98501,"E","3.1.1","Calendar year"
"6392",2003,234.638772507745,0.5,98501,"E","3.1.1","Calendar year"
"6393",2003,286.254681984229,0.9,98501,"E","3.1.1","Calendar year"
"6394",2004,195.354423412239,0.1,98501,"E","3.1.1","Calendar year"
"6395",2004,225.952020179521,0.5,98501,"E","3.1.1","Calendar year"
"6396",2004,277.127555923294,0.9,98501,"E","3.1.1","Calendar year"
"6397",2005,184.779272991136,0.1,98501,"E","3.1.1","Calendar year"
"6398",2005,214.166522965453,0.5,98501,"E","3.1.1","Calendar year"
"6399",2005,263.540771746036,0.9,98501,"E","3.1.1","Calendar year"
"6400",2006,181.928128586811,0.1,98501,"E","3.1.1","Calendar year"
"6401",2006,210.829976471504,0.5,98501,"E","3.1.1","Calendar year"
"6402",2006,260.613963728639,0.9,98501,"E","3.1.1","Calendar year"
"6403",2007,172.184395491396,0.1,98501,"E","3.1.1","Calendar year"
"6404",2007,200.90609300632,0.5,98501,"E","3.1.1","Calendar year"
"6405",2007,251.382252101617,0.9,98501,"E","3.1.1","Calendar year"
"6406",2008,160.364420787384,0.1,98501,"E","3.1.1","Calendar year"
"6407",2008,188.30870355194,0.5,98501,"E","3.1.1","Calendar year"
"6408",2008,238.132042339348,0.9,98501,"E","3.1.1","Calendar year"
"6409",2009,153.167536248161,0.1,98501,"E","3.1.1","Calendar year"
"6410",2009,180.277105929111,0.5,98501,"E","3.1.1","Calendar year"
"6411",2009,229.634265789375,0.9,98501,"E","3.1.1","Calendar year"
"6412",2010,146.889483644103,0.1,98501,"E","3.1.1","Calendar year"
"6413",2010,173.727884382203,0.5,98501,"E","3.1.1","Calendar year"
"6414",2010,223.142790382099,0.9,98501,"E","3.1.1","Calendar year"
"6415",2011,140.890544861927,0.1,98501,"E","3.1.1","Calendar year"
"6416",2011,167.346228091663,0.5,98501,"E","3.1.1","Calendar year"
"6417",2011,216.259729223099,0.9,98501,"E","3.1.1","Calendar year"
"6418",2012,136.398750693058,0.1,98501,"E","3.1.1","Calendar year"
"6419",2012,162.716129349953,0.5,98501,"E","3.1.1","Calendar year"
"6420",2012,211.932264298785,0.9,98501,"E","3.1.1","Calendar year"
"6421",2013,131.749796498471,0.1,98501,"E","3.1.1","Calendar year"
"6422",2013,157.302324219894,0.5,98501,"E","3.1.1","Calendar year"
"6423",2013,205.067127063949,0.9,98501,"E","3.1.1","Calendar year"
"6424",2014,130.712816216224,0.1,98501,"E","3.1.1","Calendar year"
"6425",2014,156.286406755081,0.5,98501,"E","3.1.1","Calendar year"
"6426",2014,205.429254122522,0.9,98501,"E","3.1.1","Calendar year"
"6427",2015,127.357259554422,0.1,98501,"E","3.1.1","Calendar year"
"6428",2015,152.802224144736,0.5,98501,"E","3.1.1","Calendar year"
"6429",2015,203.077196052881,0.9,98501,"E","3.1.1","Calendar year"
"6430",2016,125.499358581059,0.1,98501,"E","3.1.1","Calendar year"
"6431",2016,151.894922651056,0.5,98501,"E","3.1.1","Calendar year"
"6432",2016,203.962474916588,0.9,98501,"E","3.1.1","Calendar year"
"6433",2017,123.074791827002,0.1,98501,"E","3.1.1","Calendar year"
"6434",2017,149.201565259562,0.5,98501,"E","3.1.1","Calendar year"
"6435",2017,201.178855482512,0.9,98501,"E","3.1.1","Calendar year"
"6436",1985,33.060953805328,0.1,98502,"E","3.1.1","Calendar year"
"6437",1985,46.4922910113124,0.5,98502,"E","3.1.1","Calendar year"
"6438",1985,66.9104286601972,0.9,98502,"E","3.1.1","Calendar year"
"6439",1986,31.484761128614,0.1,98502,"E","3.1.1","Calendar year"
"6440",1986,43.8498569548148,0.5,98502,"E","3.1.1","Calendar year"
"6441",1986,62.5223301192988,0.9,98502,"E","3.1.1","Calendar year"
"6442",1987,30.0769808187664,0.1,98502,"E","3.1.1","Calendar year"
"6443",1987,41.6328425015519,0.5,98502,"E","3.1.1","Calendar year"
"6444",1987,58.620815718004,0.9,98502,"E","3.1.1","Calendar year"
"6445",1988,28.6946963280187,0.1,98502,"E","3.1.1","Calendar year"
"6446",1988,39.3024786949812,0.5,98502,"E","3.1.1","Calendar year"
"6447",1988,55.0140410130322,0.9,98502,"E","3.1.1","Calendar year"
"6448",1989,27.412574593967,0.1,98502,"E","3.1.1","Calendar year"
"6449",1989,37.1509488293077,0.5,98502,"E","3.1.1","Calendar year"
"6450",1989,51.402472187987,0.9,98502,"E","3.1.1","Calendar year"
"6451",1990,26.11999505082,0.1,98502,"E","3.1.1","Calendar year"
"6452",1990,34.9543307273387,0.5,98502,"E","3.1.1","Calendar year"
"6453",1990,47.844164382929,0.9,98502,"E","3.1.1","Calendar year"
"6454",1991,25.0894259760863,0.1,98502,"E","3.1.1","Calendar year"
"6455",1991,33.2635300151465,0.5,98502,"E","3.1.1","Calendar year"
"6456",1991,44.9340653652846,0.9,98502,"E","3.1.1","Calendar year"
"6457",1992,23.6802746553896,0.1,98502,"E","3.1.1","Calendar year"
"6458",1992,31.2521800238727,0.5,98502,"E","3.1.1","Calendar year"
"6459",1992,41.975720457145,0.9,98502,"E","3.1.1","Calendar year"
"6460",1993,22.5256577070561,0.1,98502,"E","3.1.1","Calendar year"
"6461",1993,29.6733956049757,0.5,98502,"E","3.1.1","Calendar year"
"6462",1993,39.6126199082335,0.9,98502,"E","3.1.1","Calendar year"
"6463",1994,21.2671396403111,0.1,98502,"E","3.1.1","Calendar year"
"6464",1994,27.8615812762547,0.5,98502,"E","3.1.1","Calendar year"
"6465",1994,37.0133396955867,0.9,98502,"E","3.1.1","Calendar year"
"6466",1995,20.0493727580029,0.1,98502,"E","3.1.1","Calendar year"
"6467",1995,26.2869075949718,0.5,98502,"E","3.1.1","Calendar year"
"6468",1995,34.6059447512002,0.9,98502,"E","3.1.1","Calendar year"
"6469",1996,18.9575850060583,0.1,98502,"E","3.1.1","Calendar year"
"6470",1996,24.7760878745691,0.5,98502,"E","3.1.1","Calendar year"
"6471",1996,32.4906574295836,0.9,98502,"E","3.1.1","Calendar year"
"6472",1997,18.0262296051716,0.1,98502,"E","3.1.1","Calendar year"
"6473",1997,23.5124520869441,0.5,98502,"E","3.1.1","Calendar year"
"6474",1997,30.8121733537546,0.9,98502,"E","3.1.1","Calendar year"
"6475",1998,17.3662151898704,0.1,98502,"E","3.1.1","Calendar year"
"6476",1998,22.6351457793691,0.5,98502,"E","3.1.1","Calendar year"
"6477",1998,29.741058943171,0.9,98502,"E","3.1.1","Calendar year"
"6478",1999,16.7770804690928,0.1,98502,"E","3.1.1","Calendar year"
"6479",1999,22.0082604532607,0.5,98502,"E","3.1.1","Calendar year"
"6480",1999,28.9896921791618,0.9,98502,"E","3.1.1","Calendar year"
"6481",2000,16.492726542573,0.1,98502,"E","3.1.1","Calendar year"
"6482",2000,21.7039895689657,0.5,98502,"E","3.1.1","Calendar year"
"6483",2000,28.8011585336387,0.9,98502,"E","3.1.1","Calendar year"
"6484",2001,15.7446130367362,0.1,98502,"E","3.1.1","Calendar year"
"6485",2001,21.0448343866961,0.5,98502,"E","3.1.1","Calendar year"
"6486",2001,28.06545252747,0.9,98502,"E","3.1.1","Calendar year"
"6487",2002,15.3249908724284,0.1,98502,"E","3.1.1","Calendar year"
"6488",2002,20.6204799813295,0.5,98502,"E","3.1.1","Calendar year"
"6489",2002,27.7758980570679,0.9,98502,"E","3.1.1","Calendar year"
"6490",2003,14.7782181547027,0.1,98502,"E","3.1.1","Calendar year"
"6491",2003,20.0141705844781,0.5,98502,"E","3.1.1","Calendar year"
"6492",2003,27.2306436583902,0.9,98502,"E","3.1.1","Calendar year"
"6493",2004,14.1977462656344,0.1,98502,"E","3.1.1","Calendar year"
"6494",2004,19.4376175652388,0.5,98502,"E","3.1.1","Calendar year"
"6495",2004,26.8373385921313,0.9,98502,"E","3.1.1","Calendar year"
"6496",2005,13.6127915450915,0.1,98502,"E","3.1.1","Calendar year"
"6497",2005,18.8879284918366,0.5,98502,"E","3.1.1","Calendar year"
"6498",2005,26.4379782501819,0.9,98502,"E","3.1.1","Calendar year"
"6499",2006,13.1888599740244,0.1,98502,"E","3.1.1","Calendar year"
"6500",2006,18.4681799575469,0.5,98502,"E","3.1.1","Calendar year"
"6501",2006,26.1429158176085,0.9,98502,"E","3.1.1","Calendar year"
"6502",2007,12.7131894572821,0.1,98502,"E","3.1.1","Calendar year"
"6503",2007,17.9444164415466,0.5,98502,"E","3.1.1","Calendar year"
"6504",2007,25.7742157427989,0.9,98502,"E","3.1.1","Calendar year"
"6505",2008,12.3746570982844,0.1,98502,"E","3.1.1","Calendar year"
"6506",2008,17.5813362968848,0.5,98502,"E","3.1.1","Calendar year"
"6507",2008,25.6281407214097,0.9,98502,"E","3.1.1","Calendar year"
"6508",2009,12.0078580240422,0.1,98502,"E","3.1.1","Calendar year"
"6509",2009,17.1897798415611,0.5,98502,"E","3.1.1","Calendar year"
"6510",2009,25.1961990222095,0.9,98502,"E","3.1.1","Calendar year"
"6511",2010,11.51129961612,0.1,98502,"E","3.1.1","Calendar year"
"6512",2010,16.5088756826948,0.5,98502,"E","3.1.1","Calendar year"
"6513",2010,24.4538205538462,0.9,98502,"E","3.1.1","Calendar year"
"6514",2011,11.0523731707086,0.1,98502,"E","3.1.1","Calendar year"
"6515",2011,15.9131543863942,0.5,98502,"E","3.1.1","Calendar year"
"6516",2011,23.8471899012882,0.9,98502,"E","3.1.1","Calendar year"
"6517",2012,10.765658832505,0.1,98502,"E","3.1.1","Calendar year"
"6518",2012,15.5628990410713,0.5,98502,"E","3.1.1","Calendar year"
"6519",2012,23.4347041245901,0.9,98502,"E","3.1.1","Calendar year"
"6520",2013,10.52874620977,0.1,98502,"E","3.1.1","Calendar year"
"6521",2013,15.2858504292672,0.5,98502,"E","3.1.1","Calendar year"
"6522",2013,23.2166899538593,0.9,98502,"E","3.1.1","Calendar year"
"6523",2014,10.3177057191619,0.1,98502,"E","3.1.1","Calendar year"
"6524",2014,15.0873676763495,0.5,98502,"E","3.1.1","Calendar year"
"6525",2014,23.0636895131527,0.9,98502,"E","3.1.1","Calendar year"
"6526",2015,10.2910400261669,0.1,98502,"E","3.1.1","Calendar year"
"6527",2015,15.1092811251805,0.5,98502,"E","3.1.1","Calendar year"
"6528",2015,23.3156918168074,0.9,98502,"E","3.1.1","Calendar year"
"6529",2016,10.2211830528532,0.1,98502,"E","3.1.1","Calendar year"
"6530",2016,15.0137096660937,0.5,98502,"E","3.1.1","Calendar year"
"6531",2016,23.5217164193162,0.9,98502,"E","3.1.1","Calendar year"
