"iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname","iso_country_name","who_code_2","obs_matdeaths_incl_late","obs_matdeaths_late","obs_env","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","exclude_reason","icd_utilized","icd","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","name","id","ori_vr_data_from_paho_update","special_case","t","sens","var_sens","sens_sq","oneminsens_sq","lower_sens","upper_sens","spec","var_spec","spec_sq","oneminspec_sq","lower_spec","upper_spec","rho_sesp","cov_sesp","cov.t","env_total_imputed","live_births_imputed","env_pregrelated","mmr","live_births","refID","mdeathspluslate","ramos...yes.1.","comments","env_total_lifetables","live_births_lifetables","final_mmr","final_pm_before_crisis","final_mmr_before_crisis","env_total_calculated_from_lifetables","live_births_calculated_from_birthsdata"
"BRA",2007,2008,2007.5,NA,2226,2226,NA,2226,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation: Maternal mortality in Brazil, 1996-2012","Technical Note of the Ministry of Health of Brazil. Maternal mortality in Brazil: estimates versus reality. From country consultation in 2015. Ministry of Health, Secretariat of Health Surveillance [Brazil]; 2015.",0.845641894662038,FALSE,2226,61879,0.0359734320205562,NA,"inq","maternal",1506,60373,71741,61879,0.862533279435748,1506,61879,71741,"overlapoutvr.singleyrs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000842881817058015,0.0359734320205562,0.000842881817058015,73174,3123000
"BRA",2008,2009,2008.5,NA,2017,2017,NA,2017,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Country consultation: Maternal mortality in Brazil, 1996-2012","Technical Note of the Ministry of Health of Brazil. Maternal mortality in Brazil: estimates versus reality. From country consultation in 2015. Ministry of Health, Secretariat of Health Surveillance [Brazil]; 2015.",0.872885230909922,FALSE,2017,62997,0.0320173976538565,NA,"inq","maternal",1558,61439,70980,62997,0.887531699070161,1558,62997,70980,"overlapoutvr.singleyrs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000752189975936353,0.0320173976538565,0.000752189975936353,72171,3072000
"BRA",2009,2010,2009.5,NA,2087,1863,2087,1863,2087,1439,65211,42,424,224,6260,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",1,FALSE,2087,71622,0.0291390913406495,NA,"inq","maternal",1481,65635,73600,67116,0.911902173913044,1481,67116,73600,"Multinom.inVR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000682695453058554,0.0291390913406495,0.000682695453058554,71622,3057000
"BRA",2010,2011,2010.5,NA,1973,1719,1973,1719,1973,1386,64729,49,333,254,4159,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",1,FALSE,1973,70011,0.028181285797946,NA,"inq","maternal",1435,65062,70910,66497,0.93776618248484,1435,66497,70910,"Multinom.inVR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000648586456278763,0.028181285797946,0.000648586456278763,70011,3042000
"BRA",2011,2012,2011.5,NA,1800,1615,1800,1615,1800,1266,65349,42,349,185,2435,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",1,FALSE,1800,69964,0.0257275170087474,NA,"inq","maternal",1308,65698,69626,67006,0.962370378881452,1308,67006,69626,"Multinom.inVR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000593276203032302,0.0257275170087474,0.000593276203032302,69964,3034000
"BRA",2012,2013,2012.5,NA,1724,1585,1724,1585,1724,1221,65316,26,364,139,1436,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",1,FALSE,1724,68714,0.0250895014116483,NA,"inq","maternal",1247,65680,68502,66927,0.977007970570202,1247,66927,68502,"Multinom.inVR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000577167726816204,0.0250895014116483,0.000577167726816204,68714,2987000
"BRA",2013,2014,2013.5,NA,1803,1690,1803,1690,1803,1265,65072,28,425,113,495,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",1,FALSE,1803,67101,0.0268699423257478,NA,"inq","maternal",1293,65497,67398,66790,0.990978960800024,1293,66790,67398,"Multinom.inVR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00060850489368883,0.0268699423257478,0.00060850489368883,67101,2963000
"BRA",2014,2015,2014.5,NA,1900,1741,1900,1741,1900,1338,63920,54,403,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",1,TRUE,1900,64983,0.0292384162011603,NA,"inq","maternal",1392,64323,65715,65715,1,1392,65715,65715,"Multinom.inVR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000632911392405063,0.0292384162011603,0.000632911392405063,64983,3002000
"BRA",2015,2016,2015.5,NA,1872,1742,1872,1742,1872,1325,63553,13,417,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",1,TRUE,1872,64004,0.0292481719892507,NA,"inq","maternal",1338,63970,65308,65308,1,1338,65308,65308,"Multinom.inVR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000619457313037724,0.0292481719892507,0.000619457313037724,64004,3022000
"BRA",2016,2017,2016.5,NA,1841,1667,1841,1667,1841,1266,65464,16,401,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",1,TRUE,1841,62078,0.0296562389252231,NA,"inq","maternal",1282,65865,67147,67147,1,1282,67147,67147,"Multinom.inVR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000633734939759036,0.0296562389252231,0.000633734939759036,62078,2905000
"BRA",2017,2018,2017.5,NA,1719,1719,1719,1719,1719,1304,62616,31,415,0,0,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","Country consultation 2019","Information retrieved during WHO country consultation 2019",1,TRUE,1719,60844,0.0282525803694695,NA,"inq","maternal",1335,63031,64366,64366,1,1335,64366,64366,"Multinom.inVR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000582317073170732,0.0282525803694695,0.000582317073170732,60844,2952000
"CAN",1988,1993,1990.5,NA,138,138,NA,138,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","Maternal mortality in Canada 1988-1992","Turner LA, Cyr M, Kinch RAH, Liston R, Kramer MS, Fair M et al. Under-reporting of maternal mortality in Canada: a question of definition. Chronic Dis Can. 2002; 23(1):22–30.",1.00311958405546,TRUE,138,28940,0.00476848652384243,NA,"inq","maternal",75,28865,28940,28940,1,10,5719,5719,"overlapoutvr.multipleyrs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.74697578287661e-05,0.00476848652384243,6.74697578287661e-05,28850,2039000
"CHL",2010,2011,2010.5,NA,NA,44,NA,44,NA,27,3358,0,17,0,255,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.936931974662627,FALSE,44,3402,0.012933568489124,NA,"inq","maternal",27,3375,3657,3402,0.930270713699754,27,3402,3657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000193258383473289,0.012933568489124,0.000193258383473289,3631,243000
"CHL",2011,2012,2011.5,NA,NA,38,NA,38,NA,25,3097,0,13,0,219,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.934704830053667,FALSE,38,3135,0.0121212121212121,NA,"inq","maternal",25,3110,3354,3135,0.934704830053667,25,3135,3354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000167993989481592,0.0121212121212121,0.000167993989481592,3354,242000
"CHL",2012,2013,2012.5,NA,NA,43,NA,43,NA,22,3098,0,21,0,220,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.931494661921708,FALSE,43,3141,0.0136899076727157,NA,"inq","maternal",22,3119,3361,3141,0.934543290687295,22,3141,3361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000192343202801656,0.0136899076727157,0.000192343202801656,3372,240000
"CHL",2013,2014,2013.5,NA,NA,40,NA,40,NA,29,3146,0,11,0,226,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.932396839332748,FALSE,40,3186,0.0125549278091651,NA,"inq","maternal",29,3157,3412,3186,0.933763188745604,29,3186,3412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000178750784682988,0.0125549278091651,0.000178750784682988,3417,240000
"CHL",2014,2015,2014.5,NA,NA,36,NA,36,NA,18,3009,0,18,0,215,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.9366348815749,FALSE,36,3045,0.0118226600985222,NA,"inq","maternal",18,3027,3260,3045,0.934049079754601,18,3045,3260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000160817857658141,0.0118226600985222,0.000160817857658141,3251,239000
"CHL",2015,2016,2015.5,NA,NA,38,NA,38,NA,20,3153,0,18,0,223,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.932768196433791,FALSE,38,3191,0.0119084926355374,NA,"inq","maternal",20,3171,3414,3191,0.934680726420621,20,3191,3414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000172622683500735,0.0119084926355374,0.000172622683500735,3421,236000
"CHL",2016,2017,2016.5,NA,NA,23,NA,23,NA,16,3011,0,7,0,250,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.935842072794571,FALSE,23,3034,0.00758075148319051,NA,"inq","maternal",16,3018,3284,3034,0.923873325213155,16,3034,3284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000107322254622287,0.00758075148319051,0.000107322254622287,3242,229000
"COL",2002,2003,2002.5,NA,NA,NA,768,NA,768,563,11797,0,104,101,1721,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",1,FALSE,768,13977,0.0549474136080704,NA,"inq","maternal",563,11901,14286,12464,0.872462550748985,563,12464,14286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000902467685076381,0.0549474136080704,0.000902467685076381,13977,851000
"CRI",2003,2004,2003.5,NA,24,24,NA,24,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",0.976351351351351,FALSE,24,867,0.027681660899654,NA,"inq","maternal",24,843,904,867,0.959070796460177,24,867,904,"overlapoutvr.singleyrs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000332179930795848,0.027681660899654,0.000332179930795848,888,74000
"CRI",2004,2005,2004.5,NA,22,21,22,21,22,NA,835,NA,5,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",1,FALSE,22,876,0.0251141552511416,NA,"inq","maternal",25,840,869,865,0.995397008055236,25,865,869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000301369863013699,0.0251141552511416,0.000301369863013699,876,73000
"CRI",2005,2006,2005.5,NA,27,26,27,26,27,NA,796,NA,8,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",1,FALSE,27,863,0.0312862108922364,NA,"inq","maternal",24,804,847,828,0.977567886658796,24,828,847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00036986301369863,0.0312862108922364,0.00036986301369863,863,73000
"CRI",2006,2007,2006.5,NA,28,27,28,27,28,NA,881,NA,9,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",1,FALSE,28,850,0.0329411764705882,NA,"inq","maternal",24,890,942,914,0.970276008492569,24,914,942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000383561643835616,0.0329411764705882,0.000383561643835616,850,73000
"CRI",2007,2008,2007.5,NA,14,13,14,13,14,NA,756,NA,5,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",1,FALSE,14,868,0.0161290322580645,NA,"inq","maternal",10,761,799,771,0.964956195244055,10,771,799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000186666666666666,0.0161290322580645,0.000186666666666666,868,75000
"CRI",2008,2009,2008.5,NA,25,24,25,24,25,NA,783,NA,9,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",1,FALSE,25,863,0.0289687137891078,NA,"inq","maternal",19,792,821,811,0.987819732034105,19,811,821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000328947368421053,0.0289687137891078,0.000328947368421053,863,76000
"CRI",2009,2010,2009.5,NA,20,19,20,19,20,NA,800,NA,3,NA,NA,TRUE,TRUE,TRUE,NA,NA,1,"Y","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",1,FALSE,20,847,0.0236127508854782,NA,"inq","maternal",10,803,815,813,0.997546012269939,10,813,815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000266666666666667,0.0236127508854782,0.000266666666666667,847,75000
"CRI",2010,2011,2010.5,NA,16,16,NA,16,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",1.07476635514019,TRUE,16,920,0.0173913043478261,NA,"inq","maternal",13,907,920,920,1,13,920,920,"overlapoutvr.singleyrs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00020117508813161,0.0173913043478261,0.00020117508813161,856,74000
"CRI",2011,2012,2011.5,NA,18,18,NA,18,NA,NA,NA,NA,NA,0,0,TRUE,TRUE,TRUE,NA,NA,1,"N","all years","BIRMM 2014 (ISPRMM 2003-2012)","Proceso de Búsqueda Intencional y Reclasificación de Mortalidad Materna [Intentional Search Process and Reclassification of Maternal Mortality (ISPRMM)]. San José: Ministerio de Salud, Instituto Nacional de Estadística y Censos (INEC) [Costa Rica]; 2014 (in Spanish).",1.13442211055276,TRUE,18,903,0.0199335548172757,NA,"inq","maternal",16,887,903,903,1,16,903,903,"overlapoutvr.singleyrs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000214420400466912,0.0199335548172757,0.000214420400466912,796,74000
